salmon_Module-KEGG_Ensembl-Gene-Rankings.txt	
salmon_Module-KEGG_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000160211	G6PD	glucose-6-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4057]	11	0.423076923077	ENSG00000160211	organic cyclic compound biosynthetic process // pyridine-containing compound metabolic process // nucleus // cofactor metabolic process // organophosphate biosynthetic process // extracellular organelle // cellular aldehyde metabolic process // carbohydrate derivative biosynthetic process // cytosol // carbohydrate biosynthetic process // peptide metabolic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000149925	ALDOA	aldolase A, fructose-bisphosphate [Source:HGNC Symbol;Acc:HGNC:414]	11	0.423076923077	ENSG00000149925	organic cyclic compound biosynthetic process // glycolytic process // nucleus // heterocycle biosynthetic process // organophosphate biosynthetic process // extracellular organelle // carbohydrate derivative biosynthetic process // cytosol // carbohydrate biosynthetic process // aromatic compound biosynthetic process // lyase activity
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000108439	PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]	10	0.384615384615	ENSG00000108439	organic cyclic compound biosynthetic process // pyridine-containing compound metabolic process // heterocycle biosynthetic process // water-soluble vitamin metabolic process // cofactor metabolic process // organophosphate biosynthetic process // extracellular organelle // cellular aldehyde metabolic process // cytosol // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000178802	MPI	mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]	9	0.346153846154	ENSG00000178802	organic cyclic compound biosynthetic process // intramolecular oxidoreductase activity, interconverting aldoses and ketoses // transition metal ion binding // heterocycle biosynthetic process // organophosphate biosynthetic process // extracellular organelle // carbohydrate derivative biosynthetic process // cytosol // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000111669	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	9	0.346153846154	ENSG00000111669	glycolytic process // intramolecular oxidoreductase activity, interconverting aldoses and ketoses // pyridine-containing compound metabolic process // nucleus // cofactor metabolic process // extracellular organelle // cellular aldehyde metabolic process // cytosol // carbohydrate biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000166228	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha [Source:HGNC Symbol;Acc:HGNC:8646]	8	0.307692307692	ENSG00000166228	organic cyclic compound biosynthetic process // nucleus // heterocycle biosynthetic process // cofactor metabolic process // extracellular organelle // cytosol // aromatic compound biosynthetic process // lyase activity
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000109971	HSPA8	heat shock 70kDa protein 8 [Source:HGNC Symbol;Acc:HGNC:5241]	8	0.307692307692	ENSG00000109971	organic cyclic compound biosynthetic process // response to unfolded protein // nucleus // heterocycle biosynthetic process // chaperone-mediated protein folding // extracellular organelle // cytosol // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000099810	MTAP	methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]	8	0.307692307692	ENSG00000099810	polyamine metabolic process // organic cyclic compound biosynthetic process // nucleus // heterocycle biosynthetic process // extracellular organelle // carbohydrate derivative biosynthetic process // cytosol // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000011052	NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	8	0.307692307692	ENSG00000011052	organic cyclic compound biosynthetic process // nucleus // heterocycle biosynthetic process // organophosphate biosynthetic process // extracellular organelle // carbohydrate derivative biosynthetic process // cytosol // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000120053	GOT1	glutamic-oxaloacetic transaminase 1, soluble [Source:HGNC Symbol;Acc:HGNC:4432]	7	0.269230769231	ENSG00000120053	polyol biosynthetic process // polyamine metabolic process // nucleus // extracellular organelle // cytosol // carbohydrate biosynthetic process // lyase activity
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000198242	RPL23A	ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]	6	0.230769230769	ENSG00000198242	organic cyclic compound biosynthetic process // nucleus // heterocycle biosynthetic process // extracellular organelle // cytosol // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000141279	NPEPPS	aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]	6	0.230769230769	ENSG00000141279	aminopeptidase activity // transition metal ion binding // nucleus // metallopeptidase activity // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000108039	XPNPEP1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble [Source:HGNC Symbol;Acc:HGNC:12822]	6	0.230769230769	ENSG00000108039	aminopeptidase activity // transition metal ion binding // metallopeptidase activity // extracellular organelle // cytosol // peptide metabolic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000196290	NIF3L1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13390]	5	0.192307692308	ENSG00000196290	organic cyclic compound biosynthetic process // heterocycle biosynthetic process // cofactor metabolic process // organophosphate biosynthetic process // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000185651	UBE2L3	ubiquitin-conjugating enzyme E2L 3 [Source:HGNC Symbol;Acc:HGNC:12488]	5	0.192307692308	ENSG00000185651	organic cyclic compound biosynthetic process // nucleus // heterocycle biosynthetic process // extracellular organelle // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000175792	RUVBL1	RuvB-like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	5	0.192307692308	ENSG00000175792	organic cyclic compound biosynthetic process // nucleus // heterocycle biosynthetic process // extracellular organelle // aromatic compound biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000133731	IMPA1	inositol(myo)-1(or 4)-monophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:6050]	5	0.192307692308	ENSG00000133731	polyol biosynthetic process // organophosphate biosynthetic process // extracellular organelle // cytosol // carbohydrate biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000124767	GLO1	glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]	5	0.192307692308	ENSG00000124767	transition metal ion binding // extracellular organelle // cellular aldehyde metabolic process // peptide metabolic process // lyase activity
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000120694	HSPH1	heat shock 105kDa/110kDa protein 1 [Source:HGNC Symbol;Acc:HGNC:16969]	5	0.192307692308	ENSG00000120694	response to unfolded protein // nucleus // chaperone-mediated protein folding // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000111674	ENO2	enolase 2 (gamma, neuronal) [Source:HGNC Symbol;Acc:HGNC:3353]	5	0.192307692308	ENSG00000111674	glycolytic process // extracellular organelle // cytosol // carbohydrate biosynthetic process // lyase activity
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000014641	MDH1	malate dehydrogenase 1, NAD (soluble) [Source:HGNC Symbol;Acc:HGNC:6970]	5	0.192307692308	ENSG00000014641	pyridine-containing compound metabolic process // cofactor metabolic process // extracellular organelle // cytosol // carbohydrate biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000189171	S100A13	S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]	4	0.153846153846	ENSG00000189171	transition metal ion binding // nucleus // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000160752	FDPS	farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]	4	0.153846153846	ENSG00000160752	organic cyclic compound biosynthetic process // nucleus // organophosphate biosynthetic process // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000145293	ENOPH1	enolase-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:24599]	4	0.153846153846	ENSG00000145293	polyamine metabolic process // nucleus // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000141522	ARHGDIA	Rho GDP dissociation inhibitor (GDI) alpha [Source:HGNC Symbol;Acc:HGNC:678]	4	0.153846153846	ENSG00000141522	enzyme activator activity // GDP-dissociation inhibitor activity // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000130988	RGN	regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]	4	0.153846153846	ENSG00000130988	transition metal ion binding // nucleus // water-soluble vitamin metabolic process // carbohydrate biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000124299	PEPD	peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]	4	0.153846153846	ENSG00000124299	aminopeptidase activity // transition metal ion binding // metallopeptidase activity // extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000106605	BLVRA	biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062]	4	0.153846153846	ENSG00000106605	transition metal ion binding // cofactor metabolic process // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000105655	ISYNA1	inositol-3-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:29821]	4	0.153846153846	ENSG00000105655	polyol biosynthetic process // organophosphate biosynthetic process // cytosol // carbohydrate biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000102144	PGK1	phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]	4	0.153846153846	ENSG00000102144	glycolytic process // extracellular organelle // cytosol // carbohydrate biosynthetic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000057608	GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	4	0.153846153846	ENSG00000057608	enzyme activator activity // GDP-dissociation inhibitor activity // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000203879	GDI1	GDP dissociation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:4226]	3	0.115384615385	ENSG00000203879	enzyme activator activity // GDP-dissociation inhibitor activity // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000170606	HSPA4	heat shock 70kDa protein 4 [Source:HGNC Symbol;Acc:HGNC:5237]	3	0.115384615385	ENSG00000170606	response to unfolded protein // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000148834	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	3	0.115384615385	ENSG00000148834	water-soluble vitamin metabolic process // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000135932	CAB39	calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]	3	0.115384615385	ENSG00000135932	enzyme activator activity // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000108518	PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]	3	0.115384615385	ENSG00000108518	nucleus // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000100380	ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) [Source:HGNC Symbol;Acc:HGNC:11343]	3	0.115384615385	ENSG00000100380	chaperone-mediated protein folding // extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000172009	THOP1	thimet oligopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:11793]	2	0.0769230769231	ENSG00000172009	metallopeptidase activity // peptide metabolic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000168092	PAFAH1B2	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa) [Source:HGNC Symbol;Acc:HGNC:8575]	2	0.0769230769231	ENSG00000168092	extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000164022	AIMP1	aminoacyl tRNA synthetase complex-interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	2	0.0769230769231	ENSG00000164022	nucleus // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000162736	NCSTN	nicastrin [Source:HGNC Symbol;Acc:HGNC:17091]	2	0.0769230769231	ENSG00000162736	extracellular organelle // peptide metabolic process
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000159251	ACTC1	actin, alpha, cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	2	0.0769230769231	ENSG00000159251	extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000113558	SKP1	S-phase kinase-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]	2	0.0769230769231	ENSG00000113558	extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000113552	GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]	2	0.0769230769231	ENSG00000113552	intramolecular oxidoreductase activity, interconverting aldoses and ketoses // extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000104388	RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]	2	0.0769230769231	ENSG00000104388	nucleus // extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000102898	NUTF2	nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]	2	0.0769230769231	ENSG00000102898	extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000100442	FKBP3	FK506 binding protein 3, 25kDa [Source:HGNC Symbol;Acc:HGNC:3719]	2	0.0769230769231	ENSG00000100442	nucleus // chaperone-mediated protein folding
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000091844	RGS17	regulator of G-protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	2	0.0769230769231	ENSG00000091844	enzyme activator activity // nucleus
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000089220	PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	2	0.0769230769231	ENSG00000089220	nucleus // extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000089050	RBBP9	retinoblastoma binding protein 9 [Source:HGNC Symbol;Acc:HGNC:9892]	2	0.0769230769231	ENSG00000089050	nucleus // extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000084623	EIF3I	eukaryotic translation initiation factor 3, subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	2	0.0769230769231	ENSG00000084623	extracellular organelle // cytosol
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000197045	GMFB	glia maturation factor, beta [Source:HGNC Symbol;Acc:HGNC:4373]	1	0.0384615384615	ENSG00000197045	enzyme activator activity
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000168439	STIP1	stress-induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]	1	0.0384615384615	ENSG00000168439	nucleus
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000167699	GLOD4	glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]	1	0.0384615384615	ENSG00000167699	extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000143727	ACP1	acid phosphatase 1, soluble [Source:HGNC Symbol;Acc:HGNC:122]	1	0.0384615384615	ENSG00000143727	extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000140945	CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	1	0.0384615384615	ENSG00000140945	extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000138385	SSB	Sjogren syndrome antigen B (autoantigen La) [Source:HGNC Symbol;Acc:HGNC:11316]	1	0.0384615384615	ENSG00000138385	nucleus
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000136193	SCRN1	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]	1	0.0384615384615	ENSG00000136193	nucleus
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000134330	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:27696]	1	0.0384615384615	ENSG00000134330	extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000116918	TSNAX	translin-associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	1	0.0384615384615	ENSG00000116918	nucleus
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000079950	STX7	syntaxin 7 [Source:HGNC Symbol;Acc:HGNC:11442]	1	0.0384615384615	ENSG00000079950	extracellular organelle
greenyellow_Module-GO_Ensembl-Gene-Rankings.txt	ENSG00000057757	PITHD1	PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25022]	1	0.0384615384615	ENSG00000057757	nucleus
salmon_Module-local_Ensembl-Gene-Rankings.txt	
salmon_Module-local_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
salmon_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000172037	LAMB2	laminin, beta 2 (laminin S) [Source:HGNC Symbol;Acc:HGNC:6487]	5	1.0	ENSG00000172037	Primary Focal Segmental Glomerulosclerosis FSGS:WP2572 // miRNA targets in ECM and membrane receptors:WP2911 // Focal Adhesion:WP306 // Inflammatory Response Pathway:WP453 // Alpha 6 Beta 4 signaling pathway:WP244
salmon_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000135862	LAMC1	laminin, gamma 1 (formerly LAMB2) [Source:HGNC Symbol;Acc:HGNC:6492]	4	0.8	ENSG00000135862	miRNA targets in ECM and membrane receptors:WP2911 // Focal Adhesion:WP306 // Inflammatory Response Pathway:WP453 // Alpha 6 Beta 4 signaling pathway:WP244
salmon_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000130702	LAMA5	laminin, alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]	4	0.8	ENSG00000130702	Primary Focal Segmental Glomerulosclerosis FSGS:WP2572 // Focal Adhesion:WP306 // Inflammatory Response Pathway:WP453 // Alpha 6 Beta 4 signaling pathway:WP244
salmon_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000166333	ILK	integrin-linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	2	0.4	ENSG00000166333	Primary Focal Segmental Glomerulosclerosis FSGS:WP2572 // Focal Adhesion:WP306
salmon_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000112769	LAMA4	laminin, alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]	2	0.4	ENSG00000112769	miRNA targets in ECM and membrane receptors:WP2911 // Focal Adhesion:WP306
salmon_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000188157	AGRN	agrin [Source:HGNC Symbol;Acc:HGNC:329]	1	0.2	ENSG00000188157	Primary Focal Segmental Glomerulosclerosis FSGS:WP2572
salmon_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000092841	MYL6	myosin, light chain 6, alkali, smooth muscle and non-muscle [Source:HGNC Symbol;Acc:HGNC:7587]	1	0.2	ENSG00000092841	Focal Adhesion:WP306
brown_Module-local_Ensembl-Gene-Rankings.txt	
brown_Module-local_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
brown_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	17	0.772727272727	ENSG00000169032	Toll-like receptor signaling pathway:WP75 // IL-5 Signaling Pathway:WP127 // IL-2 Signaling Pathway:WP49 // TSLP Signaling Pathway:WP2203 // Signaling of Hepatocyte Growth Factor Receptor:WP313 // Regulation of toll-like receptor signaling pathway:WP1449 // Leptin signaling pathway:WP2034 // IL-1 signaling pathway:WP195 // TCR Signaling Pathway:WP69 // IL-3 Signaling Pathway:WP286 // Kit receptor signaling pathway:WP304 // EGF/EGFR Signaling Pathway:WP437 // IL-6 signaling pathway:WP364 // B Cell Receptor Signaling Pathway:WP23 // MAPK Signaling Pathway:WP382 // Aryl Hydrocarbon Receptor:WP2586 // Cardiac Hypertrophic Response:WP2795
brown_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000100030	MAPK1	mitogen-activated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:6871]	17	0.772727272727	ENSG00000100030	Toll-like receptor signaling pathway:WP75 // IL-5 Signaling Pathway:WP127 // IL-2 Signaling Pathway:WP49 // TSLP Signaling Pathway:WP2203 // Signaling of Hepatocyte Growth Factor Receptor:WP313 // Regulation of toll-like receptor signaling pathway:WP1449 // Leptin signaling pathway:WP2034 // IL-1 signaling pathway:WP195 // TCR Signaling Pathway:WP69 // IL-3 Signaling Pathway:WP286 // Kit receptor signaling pathway:WP304 // EGF/EGFR Signaling Pathway:WP437 // IL-6 signaling pathway:WP364 // B Cell Receptor Signaling Pathway:WP23 // MAPK Signaling Pathway:WP382 // Aryl Hydrocarbon Receptor:WP2586 // Cardiac Hypertrophic Response:WP2795
brown_Module-local_Ensembl-Gene-Rankings.txt	ENSG00000126934	MAP2K2	mitogen-activated protein kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6842]	15	0.681818181818	ENSG00000126934	Toll-like receptor signaling pathway:WP75 // IL-5 Signaling Pathway:WP127 // IL-2 Signaling Pathway:WP49 // TSLP Signaling Pathway:WP2203 // Signaling of Hepatocyte Growth Factor Receptor:WP313 // Regulation of toll-like receptor signaling pathway:WP1449 // Leptin signaling pathway:WP2034 // IL-1 signaling pathway:WP195 // TCR Signaling Pathway:WP69 // Kit receptor signaling pathway:WP304 // EGF/EGFR Signaling Pathway:WP437 // IL-6 signaling pathway:WP364 // B Cell Receptor Signaling Pathway:WP23 // MAPK Signaling Pathway:WP382 // Cardiac Hypertrophic Response:WP2795
